CompanyID,Company,Size,Profit,Industry
96194,QBSTQZS,369,20,Finance
96195,OIXNNP,254,88,Tech
96196,INVTZT,244,76,Health
96197,XZAWH,427,26,Finance
96198,KIONLY,382,17,Health
96199,XHVLHEGM,413,67,Tech
96200,SWZTG,276,46,Tech
96201,KUQZPWZG,197,31,Finance
96202,BBJLMKO,125,20,Finance
96203,DWGQJJW,56,96,Tech
96204,QBLFEHJJP,426,86,Tech
96205,KUNMG,113,79,Health
96206,PDOXZIO,222,59,Health
96207,TDHLCVFZR,309,27,Tech
96208,NWCZR,51,45,Tech
96209,RFHUY,290,39,Health
96210,QZHGJP,223,66,Finance
96211,LGYONUURK,232,78,Finance
96212,ERRZW,313,56,Tech
96213,YRQYQKIRR,225,27,Health
96214,HUDPYNVQ,217,69,Health
96215,CPVEXHLXZ,205,16,Tech
96216,HESBW,137,84,Health
96217,IVWCFBTC,464,43,Finance
96218,XUVCM,329,34,Tech
96219,CRYUMQDXR,94,18,Health
96220,MWAFJGTGT,104,88,Health
96221,OYDXI,54,56,Tech
96222,FMTRTNKZ,94,22,Finance
96223,WSIJLYMQ,57,24,Health
96224,OZWQI,133,13,Tech
96225,MMHKPSYLL,254,57,Tech
96226,UXFECOT,450,71,Finance
96227,GHVFB,467,72,Finance
96228,UZMLN,257,58,Tech
96229,GVVTQJ,290,30,Finance
96230,NSPDKJGD,221,20,Finance
96231,JNQJOIZSJ,386,73,Health
96232,FJITSTQ,80,35,Health
96233,PHOHM,186,73,Finance
96234,DDUNKVX,126,11,Tech
96235,PDTYRRHBB,145,47,Finance
96236,VOLCF,141,94,Health
96237,FDLQPE,214,96,Tech
96238,LQBKT,402,84,Tech
96239,KEOXUPLTV,325,16,Health
96240,QLCUMEYM,424,43,Tech
96241,FQXJBY,237,18,Finance
96242,MLUCMR,332,35,Health
96243,WKLEJZRG,149,27,Health
96244,FXPLKV,155,42,Tech
96245,QIMZF,498,27,Tech
96246,PJBKHK,129,57,Health
96247,TWFAW,287,14,Finance
96248,ZLQYSV,264,88,Tech
96249,AANWBZHL,201,70,Health
96250,OSQLQ,253,57,Finance
96251,FSHHA,272,86,Tech
96252,WIRKKYWYC,261,23,Health
96253,GGBQUGT,485,13,Health
96254,MFVSYFHYE,294,50,Health
96255,IJTZMV,229,84,Finance
96256,MVYYHCW,134,93,Tech
96257,LDKSXXHFJ,352,62,Tech
96258,BWJHVV,276,74,Tech
96259,NDAZZ,419,76,Health
96260,RKDVID,296,92,Tech
96261,QXFUZ,435,90,Tech
96262,TLSPHVD,202,91,Finance
96263,OGQLMDL,499,14,Health
96264,MVOUDMZ,396,39,Health
96265,BHSDX,415,44,Health
96266,IOILOYOU,79,66,Tech
96267,TEWPVBSDQ,327,23,Health
96268,TCADUX,203,51,Finance
96269,RXUTOC,181,72,Finance
96270,ZDCYQTNZK,132,96,Finance
96271,OCPUMNC,242,78,Tech
96272,SHPCTUMWE,83,60,Tech
96273,EWXAGQYHE,152,24,Health
96274,WIBTX,210,98,Tech
96275,HRRLZ,283,45,Finance
96276,DETTG,369,11,Health
96277,SFHUH,161,34,Finance
96278,RPAEKEH,98,56,Health
96279,RCNMZ,335,31,Health
96280,RRFOU,313,34,Health
96281,PQLUIIQ,244,94,Health
96282,YJDSHT,54,78,Tech
96283,FUCVKV,400,65,Health
96284,XVDUJ,57,79,Finance
96285,JEWFI,439,68,Tech
96286,FDDAD,225,63,Finance
96287,AOUEDPX,96,51,Finance
96288,FABARNIU,385,60,Finance
96289,LMWEYCGAG,380,52,Health
96290,IPIRXSKNL,362,37,Finance
96291,YJHTR,96,67,Health
96292,XWZSZ,236,87,Health
96293,YJZBTXIEV,366,18,Finance
96294,TPJJDI,212,36,Tech
96295,HRJQICI,399,61,Tech
96296,VHIGCOKI,84,79,Finance
96297,REGESJZ,227,82,Health
96298,QFWWKHU,99,52,Tech
96299,BRUZDOC,414,97,Finance
96300,GTSEN,478,74,Tech
96301,NGNCO,245,57,Health
96302,CHTIPIF,295,47,Tech
96303,FIBFR,295,76,Finance
96304,YVTDGX,200,90,Health
96305,INDSPSNHU,363,81,Health
96306,DVAAB,87,62,Health
96307,VTEDHC,464,11,Tech
96308,BANPVJC,185,93,Health
96309,IZOYUX,404,56,Health
96310,YMPMFPVY,174,60,Finance
96311,SJIDIHQV,365,76,Tech
96312,ZPFMT,305,85,Tech
96313,AUAHQMR,288,70,Health
96314,FADSACO,91,65,Finance
96315,QKMUZF,457,37,Tech
96316,BOZHNIW,385,81,Finance
96317,KMNQYJHT,311,92,Finance
96318,NUNAZAJ,372,16,Tech
96319,UQJGV,150,19,Finance
96320,NUXCC,238,75,Tech
96321,TPYBRCFP,428,82,Health
96322,QZVFA,62,37,Tech
96323,CNCTF,82,14,Health
96324,AOYPHZFB,116,37,Health
96325,KZHKP,181,18,Health
96326,WXGMQ,404,97,Health
96327,IFRCDVE,168,75,Tech
96328,BUFWJ,486,94,Health
96329,OEUGIBV,156,47,Health
96330,ZHBJHLI,364,15,Health
96331,ROHMZTKH,424,42,Finance
96332,NLBXZNVLF,322,43,Health
96333,RQDIUJKMG,443,18,Finance
96334,PWZVI,328,73,Finance
96335,HTHBTSZ,91,49,Finance
96336,TDJUDH,433,71,Tech
96337,DKQPJT,410,68,Finance
96338,XRVTUC,94,21,Finance
96339,FAYMZV,261,25,Finance
96340,TVJLTO,365,57,Finance
96341,MATYGAKCJ,260,26,Finance
96342,CXPIUY,387,56,Finance
96343,GALISHQM,318,69,Finance
96344,GUHXWOH,304,73,Finance
96345,FJEGOOHNU,422,11,Health
96346,QEAFOLRGZ,420,24,Health
96347,ZFUDPVS,315,37,Finance
96348,UDTXOESC,390,24,Health
96349,LISFDBKCG,140,57,Finance
96350,ZPOSXCS,100,13,Health
96351,NMNGIZ,213,89,Health
96352,UUDPAFJV,161,65,Tech
96353,EHDHZDQF,141,37,Tech
96354,OMKDPBN,406,78,Finance
96355,JIIBP,292,24,Health
96356,WXOFOZR,495,14,Finance
96357,MNZWI,82,11,Tech
96358,CRAVAUQD,243,49,Finance
96359,RNDAANZAQ,245,97,Tech
96360,JXEUMXZ,358,35,Health
96361,FJJZOM,85,33,Tech
96362,HESNPPTV,419,93,Tech
96363,NLAVLRNV,391,60,Tech
96364,OEBKCIE,263,52,Tech
96365,FMHZUC,259,81,Health
96366,WUYVAKDSK,67,78,Finance
96367,JBSXARFC,197,22,Tech
96368,UJYRNO,425,23,Finance
96369,LBRANRM,336,62,Finance
96370,LXNNM,389,93,Tech
96371,EUJFYTEUC,52,51,Health
96372,BWKUHM,427,38,Health
96373,GXOAPXXEC,217,80,Finance
96374,PFAXIHJ,430,78,Tech
96375,LAUGDF,409,43,Tech
96376,VPBGYYB,258,93,Tech
96377,KBFDLU,149,64,Health
96378,YVBEIIXVS,303,95,Finance
96379,QVJYPX,235,29,Health
96380,ITURXSMRH,353,97,Health
96381,UQYPMPVE,120,22,Tech
96382,QMPSKLXY,84,89,Health
96383,MQEMD,488,31,Tech
96384,JAABUR,335,35,Health
96385,ARYXREDMU,488,67,Tech
96386,YIHVF,384,60,Tech
96387,BNHHTROHN,449,62,Tech
96388,GSRLVIYL,57,14,Health
96389,ZMNQFQNY,371,13,Tech
96390,GGIJPH,470,58,Finance
96391,XBEFPNL,352,15,Health
96392,MPGPXDEDK,300,99,Tech
96393,XFIPJKX,286,69,Finance
96394,RFAPK,490,61,Finance
96395,UQXNBIW,385,59,Tech
96396,QNLLPUZHD,188,37,Tech
96397,RBHWYTBGL,274,40,Health
96398,PNULV,69,87,Health
96399,RJQAUOKHS,373,67,Tech
96400,OSAYCY,447,13,Tech
96401,XENLUWX,99,75,Health
96402,TPKJJWXAL,490,96,Tech
96403,OYFVHNS,111,37,Health
96404,ETFJZJMS,377,47,Tech
96405,XHPGDACA,168,57,Tech
96406,TECWOYRH,400,57,Tech
96407,AWXAYHZJ,324,47,Health
96408,NWMIERWT,305,67,Finance
96409,HGFPHFWF,439,59,Health
96410,JQAZJZJW,404,53,Tech
96411,OWRWKJVLN,487,21,Tech
96412,HSZGVDY,338,83,Tech
96413,FZBKUPZ,328,85,Tech
96414,FYRTCHT,200,95,Finance
96415,CBRRLIHA,365,46,Tech
96416,ALGSP,102,61,Finance
96417,AEXWIPVTI,379,60,Health
96418,KPFXRRA,417,47,Tech
96419,UPZJMREP,243,31,Finance
96420,EJHENAHF,98,32,Health
96421,KCOEBMPJT,55,83,Tech
96422,IECMRAKXC,139,76,Finance
96423,QRTNW,227,14,Finance
96424,DSUCE,213,65,Health
96425,DHSTSYBPX,438,29,Health
96426,ZRZQTHIX,209,81,Finance
96427,LROQVEA,67,89,Tech
96428,KLCBDHSPA,467,43,Finance
96429,LFGNQTPP,287,81,Tech
96430,MXWHQ,211,37,Health
96431,BBFTAXVAW,321,93,Tech
96432,ZPIBSG,76,29,Finance
96433,TQIHZU,149,72,Health
96434,JFHDXJ,153,80,Health
96435,CRUKD,172,48,Health
96436,BAWRNF,415,88,Health
96437,TCNQP,197,47,Tech
96438,VTASWZRV,355,83,Tech
96439,FTCHN,432,64,Tech
96440,OBESWRNZA,408,33,Tech
96441,KLRDXMN,98,12,Finance
96442,NNJRI,117,76,Finance
96443,SPXVBXUN,263,19,Tech
96444,DLMNYPK,108,89,Finance
96445,WZVSLCUC,386,73,Finance
96446,EBRJSIWL,422,31,Health
96447,KTLVPM,123,14,Tech
96448,ZGKXNKF,90,35,Health
96449,SVZAVBRT,224,89,Health
96450,CCGLDLIBX,163,27,Tech
96451,CNRUJFMJQ,493,41,Health
96452,GDJWJHZLS,443,15,Health
96453,EJIRYFM,248,86,Health
96454,AVFLG,288,19,Tech
96455,AXZTN,379,46,Finance
96456,NBDVFE,441,77,Tech
96457,OFETLA,470,28,Finance
96458,BADFO,60,31,Health
96459,BRLVRJXBC,106,81,Finance
96460,YWZURQFZ,195,78,Health
96461,BJEKSXJG,116,36,Tech
96462,NUBUVVMIG,420,83,Tech
96463,JNQFFTYMX,112,13,Health
96464,POIXIF,229,39,Tech
96465,ROTYUIEHJ,374,23,Tech
96466,QHGOQ,467,76,Health
96467,MJRVKC,187,78,Health
96468,SFPMSI,51,63,Health
96469,IHLMWM,483,15,Health
96470,YKWYRPZBT,464,19,Tech
96471,MSYRMDA,303,83,Health
96472,ORDKEUNH,269,27,Finance
96473,ZGGOUALDX,176,41,Health
96474,RAMDMEAHF,325,13,Tech
96475,TMMHLDLY,328,31,Health
96476,VSDWQYMC,280,44,Finance
96477,PUGTYN,272,28,Tech
96478,XBITFQ,252,14,Health
96479,ZZPURNZ,381,71,Finance
96480,GDVUQ,121,62,Finance
96481,ZVJCDOBMK,269,97,Health
96482,TXEUD,308,49,Finance
96483,VGLSXCKP,445,56,Health
96484,EQAGA,285,77,Health
96485,NDZYYZET,153,45,Finance
96486,PNMCORO,175,42,Finance
96487,OXJTC,256,18,Health
96488,BKYCTOXZ,234,43,Tech
96489,WWCSAHY,309,48,Tech
96490,ONLBHE,206,14,Finance
96491,XRBUL,390,34,Finance
96492,DGIBSFK,408,35,Tech
96493,ADPYT,292,59,Tech
96494,CFQCLXWOF,65,61,Finance
96495,EWPEZ,367,75,Health
96496,USXUZ,428,67,Finance
96497,LZAES,453,89,Finance
96498,EHXMO,492,43,Finance
96499,TETZYXQI,284,47,Tech
96500,JLCJBN,257,27,Finance
96501,GPFDE,197,18,Finance
96502,KLGXQCTZA,471,12,Health
96503,NYCMMI,90,62,Health
96504,EDCDTGSBU,86,73,Finance
96505,IVTMN,467,71,Tech
96506,CTZTVSC,424,62,Health
96507,CPVWDHECS,206,56,Finance
96508,LVNOLX,66,29,Health
96509,ZDXRGJB,251,30,Finance
96510,VKTCXKSZU,153,47,Health
96511,UJNNNY,452,77,Health
96512,GILJVBAE,111,43,Health
96513,IVZYJYC,362,65,Health
96514,FBESM,375,34,Finance
96515,DIBMBB,390,20,Tech
96516,KEXHWXLG,119,22,Health
96517,TGFHQGYZZ,285,22,Finance
96518,IUMAZBTTL,59,47,Tech
96519,LWJYFHXZ,154,71,Finance
96520,LZOIFIZ,439,28,Finance
96521,EURWM,405,43,Finance
96522,STXIBDZFO,406,47,Health
96523,CGUDAEZLF,246,47,Tech
96524,BYZGYK,196,61,Tech
96525,RVNZXS,280,33,Tech
96526,QUXEZXO,257,46,Finance
96527,BLWOZTUY,79,56,Finance
96528,HZSMUWAZ,480,75,Health
96529,NRZACK,87,79,Finance
96530,RTCBSGEL,157,91,Finance
96531,GADWZ,278,19,Tech
96532,VFLURQXV,496,76,Tech
96533,RJJBU,66,15,Health
96534,JCOGLNSH,157,50,Tech
96535,WPEATNO,338,67,Health
96536,DWSOXLUAY,197,81,Finance
96537,XSJYDKD,55,88,Finance
96538,LNPBWDUWN,186,66,Tech
96539,APXZAM,318,97,Health
96540,YWEPROVAC,426,87,Finance
96541,ZYCDHCB,376,50,Tech
96542,VVJMGRCWT,81,87,Tech
96543,DNPRJ,115,67,Finance
96544,ULFSC,145,57,Tech
96545,AYMQR,224,93,Tech
96546,BPHVXOZPM,474,91,Health
96547,MPXQNOO,358,77,Health
96548,INDKT,231,34,Finance
96549,GQKRXNWCW,298,20,Health
96550,QGWIHMW,365,76,Finance
96551,QNMVNZDM,494,19,Health
96552,UIQWPND,209,40,Health
96553,GIJDZAK,119,11,Finance
96554,WDSFG,279,36,Tech
96555,TCMFNR,56,23,Tech
96556,IGMQYNO,108,61,Finance
96557,XAOYOHER,204,14,Health
96558,VROBZCPRU,381,89,Tech
96559,DEBVB,408,32,Tech
96560,WFCZDUT,267,40,Finance
96561,RDUQBS,396,22,Tech
96562,CIMXETB,426,98,Health
96563,UYIQLXW,330,96,Finance
96564,ENPBJ,482,55,Tech
96565,RWLCQQ,179,34,Health
96566,NRWGI,335,43,Tech
96567,FBRCYF,179,13,Tech
96568,UIVCLUGJA,107,66,Finance
96569,AHFGSO,59,46,Finance
96570,AYVJS,439,10,Finance
96571,SWNGNT,379,69,Finance
96572,UHZEEWK,360,61,Tech
96573,OXEABOLX,138,42,Health
96574,IWNJLHDMF,150,83,Tech
96575,HAQGR,193,62,Finance
96576,BOUTMBA,237,35,Tech
96577,YXTEX,303,38,Health
96578,IECPUSUJ,72,73,Tech
96579,VUJFMEVUR,223,71,Tech
96580,OIUWVTXTY,468,22,Finance
96581,HEYDHLW,95,23,Health
96582,JIFYVQFMD,294,56,Finance
96583,KMQRT,230,20,Tech
96584,YQOJB,69,71,Tech
96585,ZUAYWHXFS,409,25,Health
96586,LNUIEAILW,92,35,Health
96587,KFSEXP,65,51,Health
96588,DCXWBPM,74,74,Health
96589,CBALNF,90,63,Finance
96590,WOONKX,170,35,Health
96591,ROBGBL,256,74,Health
96592,KBMFN,345,63,Health
96593,WQSPPIF,384,21,Tech
96594,EADIRQII,454,18,Tech
96595,BBFVLXF,480,76,Tech
96596,ZREVP,354,37,Finance
96597,BCKLGIQ,429,92,Health
96598,MHPKMQ,97,39,Finance
96599,VOMWNH,344,64,Health
96600,LQZHAM,338,75,Health
96601,ARIDH,306,79,Tech
96602,NTOAU,429,54,Tech
96603,QTAQVTVB,261,64,Health
96604,KUJIYQDEB,338,51,Tech
96605,JTUEA,378,21,Finance
96606,DQMKZQT,88,34,Health
96607,YQVHY,363,97,Tech
96608,WUWIOPD,384,34,Finance
96609,YVXSQ,435,42,Finance
96610,ODQKX,462,12,Tech
96611,BHZUPLM,408,36,Tech
96612,HQKHS,207,35,Health
96613,TVNNXYJY,71,74,Tech
96614,EOPPGIFD,165,62,Finance
96615,BIUTQQDWQ,183,94,Tech
96616,UQXPBDZGD,139,68,Tech
96617,TMXBAL,81,40,Tech
96618,PDPFZLX,486,13,Health
96619,HXVGPOLCH,157,88,Health
96620,MPDYYBG,447,73,Finance
96621,JJPTBAVW,294,54,Health
96622,FAIDKTJK,329,47,Health
96623,MKTXMLIHD,421,21,Health
96624,FXUWDPCSE,342,31,Tech
96625,ABSDHA,102,49,Tech
96626,TKLUCL,439,41,Tech
96627,OBLTJQSA,148,91,Finance
96628,WSNEOSJN,350,45,Health
96629,KXQRAE,51,61,Finance
96630,MLMCZ,357,75,Tech
96631,HRMJSPFH,197,76,Finance
96632,ZBULX,204,35,Finance
96633,IUGZBHIX,240,46,Health
96634,BFUOQFIMA,323,71,Tech
96635,RLZVQGY,117,59,Tech
96636,BTZBOXR,219,16,Health
96637,MJLZQNQ,220,91,Health
96638,KCRBZDZZX,284,89,Health
96639,HHRFCXDV,193,78,Health
96640,OYEOBSBA,196,29,Tech
96641,ZKWINGXN,411,48,Tech
96642,GEPJION,105,93,Tech
96643,NTVUIQNEJ,464,94,Health
96644,JVUOD,164,75,Health
96645,XZLBM,390,27,Tech
96646,GFGVWIBEQ,371,95,Tech
96647,XZTXHZDF,408,17,Tech
96648,APDCSX,411,35,Health
96649,MQOKSUJOM,408,22,Health
96650,XXXFDZ,227,26,Health
96651,FAFAUZ,485,56,Health
96652,ABDENTSWQ,379,79,Health
96653,NCCGH,286,55,Health
96654,IDUCKRMBE,121,89,Tech
96655,NIQUBB,78,67,Tech
96656,TMDIA,416,57,Health
96657,BTWWOX,227,50,Health
96658,LBEXEIX,436,12,Tech
96659,JLUCK,54,76,Health
96660,DIOUN,226,24,Finance
96661,BMXPGG,187,59,Finance
96662,ZJSSYS,152,85,Health
96663,DLDYGRMX,159,29,Finance
96664,YWRWPEAYB,464,65,Health
96665,LWDYN,359,98,Finance
96666,HIRKR,398,64,Tech
96667,BSGUGQCLE,305,35,Tech
96668,PGGBJ,147,85,Finance
96669,MZGXP,160,37,Tech
96670,VXCDUTRMC,407,21,Health
96671,UJOHLCWOP,213,65,Health
96672,MKXRPC,481,25,Finance
96673,ZBYWILO,115,93,Health
96674,VPFSIL,305,19,Tech
96675,ZZVXB,473,51,Tech
96676,RWUJQ,180,13,Health
96677,VVXGNA,287,84,Tech
96678,HAAOJN,253,41,Finance
96679,USIGTZHJW,227,31,Finance
96680,ENJQS,269,73,Finance
96681,ICABAZE,74,94,Finance
96682,TEKRMLABN,432,90,Tech
96683,LFRZZRLZE,52,41,Tech
96684,OYNLOGY,408,11,Tech
96685,JETXCW,207,57,Finance
96686,TWJZEC,477,53,Health
96687,LPOIHNRI,254,20,Health
96688,RROJRL,86,38,Tech
96689,MNRTPIE,373,37,Health
96690,GFNTQX,372,52,Finance
96691,MCDBCRPM,371,95,Health
96692,RZETBEN,72,39,Tech
96693,ERJMNMAU,151,14,Finance
96694,GXIXSU,390,24,Finance
96695,LZZHQ,167,86,Health
96696,IMRVT,187,67,Finance
96697,LKLJCBPLC,74,46,Health
96698,EDHSGG,143,55,Finance
96699,UQKWX,341,70,Finance
96700,XDFBXQRXB,315,38,Tech
96701,SPVXSN,496,16,Tech
96702,BWDQHCRV,466,93,Tech
96703,YGEDAZRRF,235,54,Tech
96704,ANWFVYQ,352,10,Tech
96705,CVDWJHN,144,13,Finance
96706,IIYKCG,457,59,Finance
96707,XKSQT,459,11,Tech
96708,SMGJKBB,194,46,Health
96709,IRNUM,73,98,Tech
96710,EZJYR,183,18,Health
96711,NGQGRYWCB,451,62,Tech
96712,GTKMIBA,112,47,Tech
96713,NRPXXZM,180,78,Tech
96714,FMATRGIM,455,42,Tech
96715,XJTNPNIY,206,56,Tech
96716,YEQJZD,309,73,Health
96717,FOQJDQJ,460,15,Finance
96718,ARTBFM,287,32,Health
96719,ORMJFXINF,122,32,Health
96720,KTBLZYFZK,324,50,Tech
96721,YIGMTY,396,73,Tech
96722,AEUPTWQ,497,88,Finance
96723,EOQMOQODG,158,76,Finance
96724,OKMIX,78,72,Health
96725,NJNMGIFK,425,98,Finance
96726,AUXWRPVK,292,51,Finance
96727,RKLCTLLDI,256,12,Finance
96728,YVYQJJDY,294,64,Tech
96729,FUNDSULUW,407,40,Tech
96730,MDKLSBDKR,184,47,Health
96731,DJVWCWU,110,56,Health
96732,FYTEVK,77,52,Tech
96733,EVMCLOH,357,97,Finance
96734,HEWTHUE,119,59,Tech
96735,DFFAW,68,42,Tech
96736,YWYGRQ,476,79,Finance
96737,RJYFQKK,412,60,Finance
96738,TTQSHIX,368,39,Tech
96739,RQVRWIL,142,20,Finance
96740,CWKWS,295,38,Health
96741,GSERO,449,68,Finance
96742,CTGEMINKX,342,34,Finance
96743,KPJBI,430,37,Tech
96744,EWIYMLJXN,305,45,Health
96745,VSXKKJVJF,416,61,Health
96746,ANVZX,50,70,Health
96747,NYVPL,190,21,Tech
96748,XLCFGN,337,23,Health
96749,IJLMX,87,16,Health
96750,PPJDZGU,336,31,Finance
96751,NALRLUVLO,50,48,Tech
96752,XHSUS,407,50,Health
96753,AMUTJMI,374,36,Tech
96754,YOZUW,339,63,Finance
96755,PBDTYZBC,388,52,Finance
96756,ZCVMQEGWF,289,91,Tech
96757,TYCSE,331,16,Finance
96758,ORRAATFD,305,98,Tech
96759,JATZCVFM,350,85,Tech
96760,XFNKTU,152,80,Finance
96761,TQEDEUAVR,72,89,Finance
96762,UXYUP,339,64,Health
96763,SFIOFF,479,77,Health
96764,ACNFYN,415,51,Tech
96765,FRWLE,100,50,Finance
96766,RFNEBB,169,15,Health
96767,HLGCOS,404,17,Tech
96768,LMXGIRS,279,67,Finance
96769,QLQFJ,86,65,Tech
96770,DMHKACQZN,416,57,Tech
96771,HUBDREBM,126,51,Health
96772,JPPQZL,99,11,Finance
96773,TCTIEF,393,97,Finance
96774,UNVJWBZU,170,80,Health
96775,YELAHAW,439,63,Tech
96776,YSZZSAZJJ,344,61,Health
96777,GKARAWZBM,72,62,Tech
96778,KVJQUA,344,90,Finance
96779,TYQFF,73,23,Health
96780,JPPGP,471,51,Health
96781,MKKCGJLPW,162,47,Tech
96782,JLWTT,455,16,Tech
96783,SHUGUNLE,433,78,Health
96784,SQAWM,162,44,Finance
96785,QBLVUVOHV,169,54,Tech
96786,KOBIEZDVK,443,91,Tech
96787,ILMKW,301,19,Finance
96788,ZGDTLITVS,289,79,Tech
96789,LGKKPFSPJ,334,29,Health
96790,JMQFGLPI,255,99,Health
96791,CIIYNGAX,181,90,Tech
96792,OGGYAIIEM,186,93,Finance
96793,ZYHJX,475,87,Health
96794,HKXMC,86,24,Finance
96795,SBOKYKPTH,366,67,Health
96796,PYGWJ,343,58,Tech
96797,YHBOSJ,144,88,Tech
96798,DZTUGR,285,50,Tech
96799,MXZBY,441,63,Finance
96800,AJBCLID,173,41,Tech
96801,QTGPNNWUQ,369,32,Tech
96802,NBIMPSQBO,52,11,Tech
96803,GNRZCN,173,63,Finance
96804,HIQKROZL,84,80,Finance
96805,MFYTSO,203,74,Tech
96806,MPGRXIYC,471,63,Finance
96807,KFDXPML,50,22,Health
96808,WEXXPJ,190,97,Finance
96809,XOQNT,201,80,Finance
96810,ACSIGSIME,374,32,Tech
96811,WGHVXIU,431,32,Health
96812,GXUUPEVE,325,44,Tech
96813,TWGPLSZHW,136,12,Finance
96814,ICSKYN,228,23,Finance
96815,BTUQQJORI,81,21,Finance
96816,GKFCZL,132,41,Finance
96817,VFIQGBKW,473,29,Health
96818,QOICJ,455,84,Tech
96819,LRDIZD,199,63,Finance
96820,DPACBILY,292,93,Health
96821,CPODWKD,221,54,Tech
96822,BFEQUC,317,91,Finance
96823,WOIXZVL,88,45,Finance
96824,TYIRPAD,298,86,Finance
96825,TJPZNJJO,496,18,Finance
96826,YKSWLUYF,294,74,Finance
96827,UVPORD,157,25,Tech
96828,PKBUYE,276,29,Health
96829,NBXPCFCUS,457,15,Tech
96830,OSLJM,117,86,Health
96831,NNZNVOVGL,223,31,Finance
96832,UOFWYV,274,63,Health
96833,EOJARLMEF,293,24,Health
96834,YCEKPJQ,371,20,Health
96835,JCGIVNU,95,95,Health
96836,UBHNI,357,33,Finance
96837,CELAROOB,82,35,Tech
96838,VSKGXV,364,85,Finance
96839,RDTOK,460,53,Finance
96840,IQPIPY,446,71,Finance
96841,WEZKTG,171,46,Tech
96842,OPJZGTRNL,488,97,Health
96843,YJCMMJIZ,137,92,Health
96844,GIGLBWQP,483,52,Tech
96845,NQUMKEDY,251,15,Finance
96846,UBUIXSVLV,210,66,Health
96847,KPIVPDCOO,402,38,Health
96848,IPLBI,157,27,Health
96849,UHABSG,87,17,Health
96850,CTPCMXQ,279,26,Health
96851,HKZIVSFZS,158,43,Tech
96852,UAMCA,439,72,Finance
96853,HDGHD,273,87,Finance
96854,TCYSGTY,480,66,Finance
96855,DLEEDH,473,53,Finance
96856,QCMESQYO,229,47,Finance
96857,EGGWSC,141,33,Tech
96858,XUCQR,95,85,Tech
96859,WYUDTJGIO,337,75,Health
96860,VSEVZUISR,171,13,Finance
96861,AIVFUIAX,481,81,Finance
96862,TODYBL,248,62,Health
96863,RVBVZMP,398,62,Finance
96864,KCYHNIE,207,55,Finance
96865,BCFEEIJW,485,55,Finance
96866,EAGMHH,245,14,Health
96867,LOMQC,171,87,Tech
96868,XIZMFSBU,69,53,Finance
96869,GTDSGCTYM,476,16,Finance
96870,DBIMIEB,415,22,Finance
96871,FVBIJA,441,82,Health
96872,SWFOA,69,62,Finance
96873,WSXHLDXU,170,44,Tech
96874,OQKVXXAT,203,64,Health
96875,QRACKWQEU,188,95,Health
96876,XFIIE,300,96,Tech
96877,QSZMWXV,386,29,Tech
96878,RRTAMFRCL,230,45,Finance
96879,GTKNRFK,281,62,Health
96880,KSPUN,179,28,Health
96881,NJRCQ,97,57,Finance
96882,GVEYKJ,103,89,Finance
96883,PCGNMF,414,39,Tech
96884,BJDODE,225,20,Finance
96885,PJWZN,344,35,Finance
96886,QUWKBA,146,45,Health
96887,LIQRMESWD,326,22,Tech
96888,DNDTALNTD,374,87,Health
96889,EIEJUJ,487,95,Finance
96890,VLUZVNGZU,95,98,Finance
96891,KUZJW,368,21,Health
96892,XTTKIA,330,49,Health
96893,CLVKV,379,76,Finance
96894,QOEGU,413,63,Health
96895,APJRORS,292,11,Finance
96896,XCBFQLT,499,64,Finance
96897,AYGGL,86,95,Tech
96898,AKUES,82,91,Finance
96899,YHVXVJRSK,303,69,Finance
96900,UQRZS,301,93,Health
96901,FKOVKX,103,15,Finance
96902,LJYOASQ,188,93,Tech
96903,CVFDKRO,454,32,Finance
96904,AAIDXPEIQ,173,94,Tech
96905,ZGOXC,446,99,Health
96906,LXNZHZC,283,89,Finance
96907,UPKXCBXF,472,62,Tech
96908,AMOTSSW,92,27,Health
96909,AHISPS,454,84,Finance
96910,WPUSXRS,284,30,Finance
96911,NMTCUWHM,267,57,Tech
96912,DUDOQ,119,72,Health
96913,FZPOD,79,83,Health
96914,CTEDTMLR,237,44,Finance
96915,NEWHQ,277,85,Finance
96916,RYMCL,142,11,Health
96917,UKMECDZVV,167,66,Health
96918,LFVBA,102,96,Tech
96919,RHXCDIPZ,300,51,Finance
96920,TOHZBKUF,392,12,Finance
96921,KOPRRJNNI,206,19,Finance
96922,WTFZKQUP,257,59,Health
96923,RGEGO,418,15,Tech
96924,ZKDYTTLO,288,51,Tech
96925,IUBTEQDHB,277,82,Finance
96926,OJQKMBLNL,463,77,Health
96927,VETQSX,219,54,Health
96928,YMZCWCWG,263,47,Health
96929,JKNRX,106,76,Health
96930,JPEVNHUR,288,55,Tech
96931,JNCPUX,487,79,Health
96932,MXURISHB,244,45,Finance
96933,GIDNPKWJ,95,91,Health
96934,UKMNBVC,457,67,Tech
96935,FLGBUM,456,80,Tech
96936,BRCAM,77,87,Health
96937,ATVLZVEF,343,36,Health
96938,TFMWSKNBF,228,59,Health
96939,RCDIUKD,285,89,Finance
96940,DNEZA,474,41,Health
96941,AFAAFZBNP,53,55,Health
96942,OUUHMJH,357,71,Finance
96943,ZTOXWEZDL,342,17,Health
96944,PMNZCSPGM,424,42,Tech
96945,SXSJEH,182,37,Tech
96946,KUWXIELQ,245,30,Tech
